Country,Variable,Year,PercentageValue,Air_pollution_MM3,Dwellings_without_basic_facilities_%,Educational_attainment_%_Men,Educational_attainment_%_Total,Educational_attainment_%_Wemen,Employees_working_very_long_hours_%_Men,Employees_working_very_long_hours_%_Total,Employees_working_very_long_hours_%_Wemen,Employment_rate_%_Men,Employment_rate_%_Total,Employment_rate_%_Wemen,safety_at_night_%_M,safety_at_night_%_T,safety_at_night_%_F,Homicide_rate_M,Homicide_rate_T,Homicide_rate_F,Household_net_income,Household_net_wealth,Housing _xpenditure_%,Labour_market_insecurity_High%,Labour_market_insecurity_Low%,Labour_market_insecurity_M%,Labour_market_insecurity_T%,Labour_market_insecurity_F%,Life_expectancy_M,Life_expectancy_T,Life_expectancy_F,Life_satisfaction_high,Life_satisfaction_low,Life_satisfaction_M,Life_satisfaction_T,Life_satisfaction_F,Long_unemployment_rate_%_M,Long_unemployment_rate_%_T,Long_unemployment_rate_%_F,Personal earnings,Quality of support network_High_%,Quality of support network_Low_%,Quality of support network_M_%,Quality of support network_T_%,Quality of support network_F_%,Rooms_per_person,Self_reported_health_High_%,Self_reported_health_Low_%,Self_reported_health_M_%,Self_reported_health_T_%,Self_reported_health_F_%,Stakeholder_engagement_for_developing _egulations,Student skills_high,Student skills_low,Student skills_M,Student skills_T,Student skills_F,Time_devoted_to _eisure_and_personal_care_M,Time_devoted_to _eisure_and_personal_care_T,Time_devoted_to _eisure_and_personal_care_F,Voter turnout,Water_quality_M,Water_quality_T,Water_quality_F,Years_in_education_M,Years_in_education_T,Years_in_education_F
Switzerland,NOPUBSEWIND,2013,1.7,15,0.1,89,88,86,0.45,0.37,0.29,84,80,75,88.8,85.3,81.9,0.7,0.6,0.5,37466,"",22,"","","","","",81.7,83.7,85.6,"","",7.5,maybe,7.5,1.66,1.82,2,62283,"","",94,93,93,1.9,86,67,80,78,76,2.3,558,460,505,506,508,"","","",49,95,satisfying,96,17.6,17.5,17.4
Turkey,OTHERTR,2010,0,20,8,43,39,35,36.01,32.64,24.48,71,52,32,67.3,59.8,52.4,2.2,1.4,0.5,"","",20,11.48,11.22,10.2,12.5,14.9,75.3,78,80.7,6,5.2,5.4,maybe,5.5,1.65,2.39,3.94,"",90,82,86,86,86,1,78,66,74,69,65,1.5,460,400,420,425,429,14.97,14.79,14.2,86,65,maybe,65,18.6,18.3,18
Turkey,OTHERTR,2012,0,20,8,43,39,35,36.01,32.64,24.48,71,52,32,67.3,59.8,52.4,2.2,1.4,0.5,"","",20,11.48,11.22,10.2,12.5,14.9,75.3,78,80.7,6,5.2,5.4,maybe,5.5,1.65,2.39,3.94,"",90,82,86,86,86,1,78,66,74,69,65,1.5,460,400,420,425,429,14.97,14.79,14.2,86,65,maybe,65,18.6,18.3,18
Turkey,OTHERTR,2014,0.084,20,8,43,39,35,36.01,32.64,24.48,71,52,32,67.3,59.8,52.4,2.2,1.4,0.5,"","",20,11.48,11.22,10.2,12.5,14.9,75.3,78,80.7,6,5.2,5.4,maybe,5.5,1.65,2.39,3.94,"",90,82,86,86,86,1,78,66,74,69,65,1.5,460,400,420,425,429,14.97,14.79,14.2,86,65,maybe,65,18.6,18.3,18
Turkey,OTHERTR,2015,0,20,8,43,39,35,36.01,32.64,24.48,71,52,32,67.3,59.8,52.4,2.2,1.4,0.5,"","",20,11.48,11.22,10.2,12.5,14.9,75.3,78,80.7,6,5.2,5.4,maybe,5.5,1.65,2.39,3.94,"",90,82,86,86,86,1,78,66,74,69,65,1.5,460,400,420,425,429,14.97,14.79,14.2,86,65,maybe,65,18.6,18.3,18
Turkey,OTHERTR,2016,0,20,8,43,39,35,36.01,32.64,24.48,71,52,32,67.3,59.8,52.4,2.2,1.4,0.5,"","",20,11.48,11.22,10.2,12.5,14.9,75.3,78,80.7,6,5.2,5.4,maybe,5.5,1.65,2.39,3.94,"",90,82,86,86,86,1,78,66,74,69,65,1.5,460,400,420,425,429,14.97,14.79,14.2,86,65,maybe,65,18.6,18.3,18
Turkey,OTHERTR,2017,0,20,8,43,39,35,36.01,32.64,24.48,71,52,32,67.3,59.8,52.4,2.2,1.4,0.5,"","",20,11.48,11.22,10.2,12.5,14.9,75.3,78,80.7,6,5.2,5.4,maybe,5.5,1.65,2.39,3.94,"",90,82,86,86,86,1,78,66,74,69,65,1.5,460,400,420,425,429,14.97,14.79,14.2,86,65,maybe,65,18.6,18.3,18
Turkey,OTHERTR,2018,0,20,8,43,39,35,36.01,32.64,24.48,71,52,32,67.3,59.8,52.4,2.2,1.4,0.5,"","",20,11.48,11.22,10.2,12.5,14.9,75.3,78,80.7,6,5.2,5.4,maybe,5.5,1.65,2.39,3.94,"",90,82,86,86,86,1,78,66,74,69,65,1.5,460,400,420,425,429,14.97,14.79,14.2,86,65,maybe,65,18.6,18.3,18
Turkey,NOPUBSEWIND,2010,47.9,20,8,43,39,35,36.01,32.64,24.48,71,52,32,67.3,59.8,52.4,2.2,1.4,0.5,"","",20,11.48,11.22,10.2,12.5,14.9,75.3,78,80.7,6,5.2,5.4,maybe,5.5,1.65,2.39,3.94,"",90,82,86,86,86,1,78,66,74,69,65,1.5,460,400,420,425,429,14.97,14.79,14.2,86,65,maybe,65,18.6,18.3,18
Turkey,NOPUBSEWIND,2012,41.7,20,8,43,39,35,36.01,32.64,24.48,71,52,32,67.3,59.8,52.4,2.2,1.4,0.5,"","",20,11.48,11.22,10.2,12.5,14.9,75.3,78,80.7,6,5.2,5.4,maybe,5.5,1.65,2.39,3.94,"",90,82,86,86,86,1,78,66,74,69,65,1.5,460,400,420,425,429,14.97,14.79,14.2,86,65,maybe,65,18.6,18.3,18
Turkey,NOPUBSEWIND,2013,36.3,20,8,43,39,35,36.01,32.64,24.48,71,52,32,67.3,59.8,52.4,2.2,1.4,0.5,"","",20,11.48,11.22,10.2,12.5,14.9,75.3,78,80.7,6,5.2,5.4,maybe,5.5,1.65,2.39,3.94,"",90,82,86,86,86,1,78,66,74,69,65,1.5,460,400,420,425,429,14.97,14.79,14.2,86,65,maybe,65,18.6,18.3,18
Turkey,NOPUBSEWIND,2014,35.9,20,8,43,39,35,36.01,32.64,24.48,71,52,32,67.3,59.8,52.4,2.2,1.4,0.5,"","",20,11.48,11.22,10.2,12.5,14.9,75.3,78,80.7,6,5.2,5.4,maybe,5.5,1.65,2.39,3.94,"",90,82,86,86,86,1,78,66,74,69,65,1.5,460,400,420,425,429,14.97,14.79,14.2,86,65,maybe,65,18.6,18.3,18
Turkey,NOPUBSEWIND,2015,30.08,20,8,43,39,35,36.01,32.64,24.48,71,52,32,67.3,59.8,52.4,2.2,1.4,0.5,"","",20,11.48,11.22,10.2,12.5,14.9,75.3,78,80.7,6,5.2,5.4,maybe,5.5,1.65,2.39,3.94,"",90,82,86,86,86,1,78,66,74,69,65,1.5,460,400,420,425,429,14.97,14.79,14.2,86,65,maybe,65,18.6,18.3,18
Turkey,NOPUBSEWIND,2016,29.3,20,8,43,39,35,36.01,32.64,24.48,71,52,32,67.3,59.8,52.4,2.2,1.4,0.5,"","",20,11.48,11.22,10.2,12.5,14.9,75.3,78,80.7,6,5.2,5.4,maybe,5.5,1.65,2.39,3.94,"",90,82,86,86,86,1,78,66,74,69,65,1.5,460,400,420,425,429,14.97,14.79,14.2,86,65,maybe,65,18.6,18.3,18
Turkey,NOPUBSEWIND,2017,25.76,20,8,43,39,35,36.01,32.64,24.48,71,52,32,67.3,59.8,52.4,2.2,1.4,0.5,"","",20,11.48,11.22,10.2,12.5,14.9,75.3,78,80.7,6,5.2,5.4,maybe,5.5,1.65,2.39,3.94,"",90,82,86,86,86,1,78,66,74,69,65,1.5,460,400,420,425,429,14.97,14.79,14.2,86,65,maybe,65,18.6,18.3,18
Turkey,NOPUBSEWIND,2018,25.55,20,8,43,39,35,36.01,32.64,24.48,71,52,32,67.3,59.8,52.4,2.2,1.4,0.5,"","",20,11.48,11.22,10.2,12.5,14.9,75.3,78,80.7,6,5.2,5.4,maybe,5.5,1.65,2.39,3.94,"",90,82,86,86,86,1,78,66,74,69,65,1.5,460,400,420,425,429,14.97,14.79,14.2,86,65,maybe,65,18.6,18.3,18
United Kingdom,OTHERTR,2010,0,11,0.3,81,81,81,17.66,12.15,6.56,80,75,70,81.3,77.7,74.3,0.2,0.2,0.1,28715,548392,26,3.1,7.02,4.9,4.5,4.2,79.4,81.2,83,7.1,6.8,6.9,maybe,6.7,1.3,1.13,0.95,43732,"","",94,94,94,1.9,83,60,69,69,69,3.1,546,466,498,500,502,14.97,14.92,14.86,69,82,satisfying,85,17,17.5,18
United Kingdom,OTHERTR,2012,0,11,0.3,81,81,81,17.66,12.15,6.56,80,75,70,81.3,77.7,74.3,0.2,0.2,0.1,28715,548392,26,3.1,7.02,4.9,4.5,4.2,79.4,81.2,83,7.1,6.8,6.9,maybe,6.7,1.3,1.13,0.95,43732,"","",94,94,94,1.9,83,60,69,69,69,3.1,546,466,498,500,502,14.97,14.92,14.86,69,82,satisfying,85,17,17.5,18
United Kingdom,OTHERTR,2014,0,11,0.3,81,81,81,17.66,12.15,6.56,80,75,70,81.3,77.7,74.3,0.2,0.2,0.1,28715,548392,26,3.1,7.02,4.9,4.5,4.2,79.4,81.2,83,7.1,6.8,6.9,maybe,6.7,1.3,1.13,0.95,43732,"","",94,94,94,1.9,83,60,69,69,69,3.1,546,466,498,500,502,14.97,14.92,14.86,69,82,satisfying,85,17,17.5,18
United Kingdom,NOPUBSEWIND,2010,0.5,11,0.3,81,81,81,17.66,12.15,6.56,80,75,70,81.3,77.7,74.3,0.2,0.2,0.1,28715,548392,26,3.1,7.02,4.9,4.5,4.2,79.4,81.2,83,7.1,6.8,6.9,maybe,6.7,1.3,1.13,0.95,43732,"","",94,94,94,1.9,83,60,69,69,69,3.1,546,466,498,500,502,14.97,14.92,14.86,69,82,satisfying,85,17,17.5,18
United States,OTHERTR,2012,5.1,10,0.1,90,91,91,15.21,11.09,6.67,75,70,65,84,73.9,63.8,8.8,5.5,2.2,45284,632100,19,4.35,17.91,7.8,7.7,7.6,76.1,78.6,81.1,7.4,"",6.8,maybe,6.9,0.68,0.66,0.63,60558,95,"",89,91,92,2.4,96,74,89,88,87,3.1,534,450,487,488,488,14.48,14.44,14.4,65,82,satisfying,83,16.7,17.2,17.7
Chile,OTHERTR,2010,0.0001,16,9.4,65,65,65,12.75,9.72,5.48,72,63,53,52.6,47.9,43.5,7.4,4.2,1,"",100967,18,6.64,8.2,7,8.7,10.3,77.1,79.9,82.7,7.2,5.7,6.5,maybe,6.5,"","","",25879,93,76,85,85,84,1.2,67,46,62,57,53,1.3,492,399,446,443,439,"","","",47,72,satisfying,70,17.3,17.5,17.7
Chile,OTHERTR,2011,-0.0001,16,9.4,65,65,65,12.75,9.72,5.48,72,63,53,52.6,47.9,43.5,7.4,4.2,1,"",100967,18,6.64,8.2,7,8.7,10.3,77.1,79.9,82.7,7.2,5.7,6.5,maybe,6.5,"","","",25879,93,76,85,85,84,1.2,67,46,62,57,53,1.3,492,399,446,443,439,"","","",47,72,satisfying,70,17.3,17.5,17.7
Chile,OTHERTR,2012,-0.0001,16,9.4,65,65,65,12.75,9.72,5.48,72,63,53,52.6,47.9,43.5,7.4,4.2,1,"",100967,18,6.64,8.2,7,8.7,10.3,77.1,79.9,82.7,7.2,5.7,6.5,maybe,6.5,"","","",25879,93,76,85,85,84,1.2,67,46,62,57,53,1.3,492,399,446,443,439,"","","",47,72,satisfying,70,17.3,17.5,17.7
Chile,OTHERTR,2013,-0.0001,16,9.4,65,65,65,12.75,9.72,5.48,72,63,53,52.6,47.9,43.5,7.4,4.2,1,"",100967,18,6.64,8.2,7,8.7,10.3,77.1,79.9,82.7,7.2,5.7,6.5,maybe,6.5,"","","",25879,93,76,85,85,84,1.2,67,46,62,57,53,1.3,492,399,446,443,439,"","","",47,72,satisfying,70,17.3,17.5,17.7
Chile,OTHERTR,2014,0.03,16,9.4,65,65,65,12.75,9.72,5.48,72,63,53,52.6,47.9,43.5,7.4,4.2,1,"",100967,18,6.64,8.2,7,8.7,10.3,77.1,79.9,82.7,7.2,5.7,6.5,maybe,6.5,"","","",25879,93,76,85,85,84,1.2,67,46,62,57,53,1.3,492,399,446,443,439,"","","",47,72,satisfying,70,17.3,17.5,17.7
Chile,OTHERTR,2015,-0.0001,16,9.4,65,65,65,12.75,9.72,5.48,72,63,53,52.6,47.9,43.5,7.4,4.2,1,"",100967,18,6.64,8.2,7,8.7,10.3,77.1,79.9,82.7,7.2,5.7,6.5,maybe,6.5,"","","",25879,93,76,85,85,84,1.2,67,46,62,57,53,1.3,492,399,446,443,439,"","","",47,72,satisfying,70,17.3,17.5,17.7
Chile,OTHERTR,2016,0.08,16,9.4,65,65,65,12.75,9.72,5.48,72,63,53,52.6,47.9,43.5,7.4,4.2,1,"",100967,18,6.64,8.2,7,8.7,10.3,77.1,79.9,82.7,7.2,5.7,6.5,maybe,6.5,"","","",25879,93,76,85,85,84,1.2,67,46,62,57,53,1.3,492,399,446,443,439,"","","",47,72,satisfying,70,17.3,17.5,17.7
Chile,OTHERTR,2017,-0.0001,16,9.4,65,65,65,12.75,9.72,5.48,72,63,53,52.6,47.9,43.5,7.4,4.2,1,"",100967,18,6.64,8.2,7,8.7,10.3,77.1,79.9,82.7,7.2,5.7,6.5,maybe,6.5,"","","",25879,93,76,85,85,84,1.2,67,46,62,57,53,1.3,492,399,446,443,439,"","","",47,72,satisfying,70,17.3,17.5,17.7
Estonia,OTHERTR,2010,2.7,8,7,85,89,92,3.72,2.42,1.17,77,74,71,80.7,69,59.2,4.9,3.1,1.5,19697,159373,17,2.43,8.03,4.1,3.8,3.6,73.3,77.8,82.2,6.3,5.4,5.8,maybe,5.7,2.22,1.92,1.61,24336,92,89,91,92,92,1.6,79,33,56,53,51,2.7,562,494,521,524,528,15.33,14.9,14.43,64,85,satisfying,83,17.1,17.7,18.3
Estonia,OTHERTR,2011,0,8,7,85,89,92,3.72,2.42,1.17,77,74,71,80.7,69,59.2,4.9,3.1,1.5,19697,159373,17,2.43,8.03,4.1,3.8,3.6,73.3,77.8,82.2,6.3,5.4,5.8,maybe,5.7,2.22,1.92,1.61,24336,92,89,91,92,92,1.6,79,33,56,53,51,2.7,562,494,521,524,528,15.33,14.9,14.43,64,85,satisfying,83,17.1,17.7,18.3
Estonia,OTHERTR,2012,0,8,7,85,89,92,3.72,2.42,1.17,77,74,71,80.7,69,59.2,4.9,3.1,1.5,19697,159373,17,2.43,8.03,4.1,3.8,3.6,73.3,77.8,82.2,6.3,5.4,5.8,maybe,5.7,2.22,1.92,1.61,24336,92,89,91,92,92,1.6,79,33,56,53,51,2.7,562,494,521,524,528,15.33,14.9,14.43,64,85,satisfying,83,17.1,17.7,18.3
Estonia,OTHERTR,2013,0,8,7,85,89,92,3.72,2.42,1.17,77,74,71,80.7,69,59.2,4.9,3.1,1.5,19697,159373,17,2.43,8.03,4.1,3.8,3.6,73.3,77.8,82.2,6.3,5.4,5.8,maybe,5.7,2.22,1.92,1.61,24336,92,89,91,92,92,1.6,79,33,56,53,51,2.7,562,494,521,524,528,15.33,14.9,14.43,64,85,satisfying,83,17.1,17.7,18.3
Estonia,OTHERTR,2014,0,8,7,85,89,92,3.72,2.42,1.17,77,74,71,80.7,69,59.2,4.9,3.1,1.5,19697,159373,17,2.43,8.03,4.1,3.8,3.6,73.3,77.8,82.2,6.3,5.4,5.8,maybe,5.7,2.22,1.92,1.61,24336,92,89,91,92,92,1.6,79,33,56,53,51,2.7,562,494,521,524,528,15.33,14.9,14.43,64,85,satisfying,83,17.1,17.7,18.3
Estonia,OTHERTR,2015,0.0011,8,7,85,89,92,3.72,2.42,1.17,77,74,71,80.7,69,59.2,4.9,3.1,1.5,19697,159373,17,2.43,8.03,4.1,3.8,3.6,73.3,77.8,82.2,6.3,5.4,5.8,maybe,5.7,2.22,1.92,1.61,24336,92,89,91,92,92,1.6,79,33,56,53,51,2.7,562,494,521,524,528,15.33,14.9,14.43,64,85,satisfying,83,17.1,17.7,18.3
Estonia,OTHERTR,2016,0,8,7,85,89,92,3.72,2.42,1.17,77,74,71,80.7,69,59.2,4.9,3.1,1.5,19697,159373,17,2.43,8.03,4.1,3.8,3.6,73.3,77.8,82.2,6.3,5.4,5.8,maybe,5.7,2.22,1.92,1.61,24336,92,89,91,92,92,1.6,79,33,56,53,51,2.7,562,494,521,524,528,15.33,14.9,14.43,64,85,satisfying,83,17.1,17.7,18.3
Estonia,OTHERTR,2017,0,8,7,85,89,92,3.72,2.42,1.17,77,74,71,80.7,69,59.2,4.9,3.1,1.5,19697,159373,17,2.43,8.03,4.1,3.8,3.6,73.3,77.8,82.2,6.3,5.4,5.8,maybe,5.7,2.22,1.92,1.61,24336,92,89,91,92,92,1.6,79,33,56,53,51,2.7,562,494,521,524,528,15.33,14.9,14.43,64,85,satisfying,83,17.1,17.7,18.3
Estonia,OTHERTR,2018,0,8,7,85,89,92,3.72,2.42,1.17,77,74,71,80.7,69,59.2,4.9,3.1,1.5,19697,159373,17,2.43,8.03,4.1,3.8,3.6,73.3,77.8,82.2,6.3,5.4,5.8,maybe,5.7,2.22,1.92,1.61,24336,92,89,91,92,92,1.6,79,33,56,53,51,2.7,562,494,521,524,528,15.33,14.9,14.43,64,85,satisfying,83,17.1,17.7,18.3
Estonia,OTHERTR,2019,0,8,7,85,89,92,3.72,2.42,1.17,77,74,71,80.7,69,59.2,4.9,3.1,1.5,19697,159373,17,2.43,8.03,4.1,3.8,3.6,73.3,77.8,82.2,6.3,5.4,5.8,maybe,5.7,2.22,1.92,1.61,24336,92,89,91,92,92,1.6,79,33,56,53,51,2.7,562,494,521,524,528,15.33,14.9,14.43,64,85,satisfying,83,17.1,17.7,18.3
Estonia,NOPUBSEWIND,2010,18.4,8,7,85,89,92,3.72,2.42,1.17,77,74,71,80.7,69,59.2,4.9,3.1,1.5,19697,159373,17,2.43,8.03,4.1,3.8,3.6,73.3,77.8,82.2,6.3,5.4,5.8,maybe,5.7,2.22,1.92,1.61,24336,92,89,91,92,92,1.6,79,33,56,53,51,2.7,562,494,521,524,528,15.33,14.9,14.43,64,85,satisfying,83,17.1,17.7,18.3
Estonia,NOPUBSEWIND,2011,18.33,8,7,85,89,92,3.72,2.42,1.17,77,74,71,80.7,69,59.2,4.9,3.1,1.5,19697,159373,17,2.43,8.03,4.1,3.8,3.6,73.3,77.8,82.2,6.3,5.4,5.8,maybe,5.7,2.22,1.92,1.61,24336,92,89,91,92,92,1.6,79,33,56,53,51,2.7,562,494,521,524,528,15.33,14.9,14.43,64,85,satisfying,83,17.1,17.7,18.3
Estonia,NOPUBSEWIND,2012,17.3,8,7,85,89,92,3.72,2.42,1.17,77,74,71,80.7,69,59.2,4.9,3.1,1.5,19697,159373,17,2.43,8.03,4.1,3.8,3.6,73.3,77.8,82.2,6.3,5.4,5.8,maybe,5.7,2.22,1.92,1.61,24336,92,89,91,92,92,1.6,79,33,56,53,51,2.7,562,494,521,524,528,15.33,14.9,14.43,64,85,satisfying,83,17.1,17.7,18.3
Estonia,NOPUBSEWIND,2013,17.76,8,7,85,89,92,3.72,2.42,1.17,77,74,71,80.7,69,59.2,4.9,3.1,1.5,19697,159373,17,2.43,8.03,4.1,3.8,3.6,73.3,77.8,82.2,6.3,5.4,5.8,maybe,5.7,2.22,1.92,1.61,24336,92,89,91,92,92,1.6,79,33,56,53,51,2.7,562,494,521,524,528,15.33,14.9,14.43,64,85,satisfying,83,17.1,17.7,18.3
Estonia,NOPUBSEWIND,2014,17.62,8,7,85,89,92,3.72,2.42,1.17,77,74,71,80.7,69,59.2,4.9,3.1,1.5,19697,159373,17,2.43,8.03,4.1,3.8,3.6,73.3,77.8,82.2,6.3,5.4,5.8,maybe,5.7,2.22,1.92,1.61,24336,92,89,91,92,92,1.6,79,33,56,53,51,2.7,562,494,521,524,528,15.33,14.9,14.43,64,85,satisfying,83,17.1,17.7,18.3
Estonia,NOPUBSEWIND,2015,17.4,8,7,85,89,92,3.72,2.42,1.17,77,74,71,80.7,69,59.2,4.9,3.1,1.5,19697,159373,17,2.43,8.03,4.1,3.8,3.6,73.3,77.8,82.2,6.3,5.4,5.8,maybe,5.7,2.22,1.92,1.61,24336,92,89,91,92,92,1.6,79,33,56,53,51,2.7,562,494,521,524,528,15.33,14.9,14.43,64,85,satisfying,83,17.1,17.7,18.3
Estonia,NOPUBSEWIND,2016,12.2,8,7,85,89,92,3.72,2.42,1.17,77,74,71,80.7,69,59.2,4.9,3.1,1.5,19697,159373,17,2.43,8.03,4.1,3.8,3.6,73.3,77.8,82.2,6.3,5.4,5.8,maybe,5.7,2.22,1.92,1.61,24336,92,89,91,92,92,1.6,79,33,56,53,51,2.7,562,494,521,524,528,15.33,14.9,14.43,64,85,satisfying,83,17.1,17.7,18.3
Estonia,NOPUBSEWIND,2017,17.1,8,7,85,89,92,3.72,2.42,1.17,77,74,71,80.7,69,59.2,4.9,3.1,1.5,19697,159373,17,2.43,8.03,4.1,3.8,3.6,73.3,77.8,82.2,6.3,5.4,5.8,maybe,5.7,2.22,1.92,1.61,24336,92,89,91,92,92,1.6,79,33,56,53,51,2.7,562,494,521,524,528,15.33,14.9,14.43,64,85,satisfying,83,17.1,17.7,18.3
Israel,OTHERTR,2010,1.7,21,"",87,87,88,23.29,15.45,7.08,72,69,66,78,69.8,62.1,3,1.8,0.7,"","","","","","",4.2,"",80.7,82.5,84.2,7.4,"",7.2,maybe,7.1,0.49,0.49,0.48,35067,90,"",88,88,88,1.2,96,"",85,84,82,2.5,514,421,470,472,473,"","","",72,68,maybe,66,15.2,15.6,16.1
Israel,OTHERTR,2011,1.6,21,"",87,87,88,23.29,15.45,7.08,72,69,66,78,69.8,62.1,3,1.8,0.7,"","","","","","",4.2,"",80.7,82.5,84.2,7.4,"",7.2,maybe,7.1,0.49,0.49,0.48,35067,90,"",88,88,88,1.2,96,"",85,84,82,2.5,514,421,470,472,473,"","","",72,68,maybe,66,15.2,15.6,16.1
Israel,OTHERTR,2012,1.6,21,"",87,87,88,23.29,15.45,7.08,72,69,66,78,69.8,62.1,3,1.8,0.7,"","","","","","",4.2,"",80.7,82.5,84.2,7.4,"",7.2,maybe,7.1,0.49,0.49,0.48,35067,90,"",88,88,88,1.2,96,"",85,84,82,2.5,514,421,470,472,473,"","","",72,68,maybe,66,15.2,15.6,16.1
Israel,OTHERTR,2013,1.6,21,"",87,87,88,23.29,15.45,7.08,72,69,66,78,69.8,62.1,3,1.8,0.7,"","","","","","",4.2,"",80.7,82.5,84.2,7.4,"",7.2,maybe,7.1,0.49,0.49,0.48,35067,90,"",88,88,88,1.2,96,"",85,84,82,2.5,514,421,470,472,473,"","","",72,68,maybe,66,15.2,15.6,16.1
Israel,OTHERTR,2014,1.5,21,"",87,87,88,23.29,15.45,7.08,72,69,66,78,69.8,62.1,3,1.8,0.7,"","","","","","",4.2,"",80.7,82.5,84.2,7.4,"",7.2,maybe,7.1,0.49,0.49,0.48,35067,90,"",88,88,88,1.2,96,"",85,84,82,2.5,514,421,470,472,473,"","","",72,68,maybe,66,15.2,15.6,16.1
Israel,OTHERTR,2015,1.5,21,"",87,87,88,23.29,15.45,7.08,72,69,66,78,69.8,62.1,3,1.8,0.7,"","","","","","",4.2,"",80.7,82.5,84.2,7.4,"",7.2,maybe,7.1,0.49,0.49,0.48,35067,90,"",88,88,88,1.2,96,"",85,84,82,2.5,514,421,470,472,473,"","","",72,68,maybe,66,15.2,15.6,16.1
Israel,OTHERTR,2016,1.5,21,"",87,87,88,23.29,15.45,7.08,72,69,66,78,69.8,62.1,3,1.8,0.7,"","","","","","",4.2,"",80.7,82.5,84.2,7.4,"",7.2,maybe,7.1,0.49,0.49,0.48,35067,90,"",88,88,88,1.2,96,"",85,84,82,2.5,514,421,470,472,473,"","","",72,68,maybe,66,15.2,15.6,16.1
Israel,OTHERTR,2017,1.4,21,"",87,87,88,23.29,15.45,7.08,72,69,66,78,69.8,62.1,3,1.8,0.7,"","","","","","",4.2,"",80.7,82.5,84.2,7.4,"",7.2,maybe,7.1,0.49,0.49,0.48,35067,90,"",88,88,88,1.2,96,"",85,84,82,2.5,514,421,470,472,473,"","","",72,68,maybe,66,15.2,15.6,16.1
Israel,OTHERTR,2018,1.5,21,"",87,87,88,23.29,15.45,7.08,72,69,66,78,69.8,62.1,3,1.8,0.7,"","","","","","",4.2,"",80.7,82.5,84.2,7.4,"",7.2,maybe,7.1,0.49,0.49,0.48,35067,90,"",88,88,88,1.2,96,"",85,84,82,2.5,514,421,470,472,473,"","","",72,68,maybe,66,15.2,15.6,16.1
Israel,OTHERTR,2019,1.4,21,"",87,87,88,23.29,15.45,7.08,72,69,66,78,69.8,62.1,3,1.8,0.7,"","","","","","",4.2,"",80.7,82.5,84.2,7.4,"",7.2,maybe,7.1,0.49,0.49,0.48,35067,90,"",88,88,88,1.2,96,"",85,84,82,2.5,514,421,470,472,473,"","","",72,68,maybe,66,15.2,15.6,16.1
Israel,NOPUBSEWIND,2010,1.9,21,"",87,87,88,23.29,15.45,7.08,72,69,66,78,69.8,62.1,3,1.8,0.7,"","","","","","",4.2,"",80.7,82.5,84.2,7.4,"",7.2,maybe,7.1,0.49,0.49,0.48,35067,90,"",88,88,88,1.2,96,"",85,84,82,2.5,514,421,470,472,473,"","","",72,68,maybe,66,15.2,15.6,16.1
Israel,NOPUBSEWIND,2011,1.8,21,"",87,87,88,23.29,15.45,7.08,72,69,66,78,69.8,62.1,3,1.8,0.7,"","","","","","",4.2,"",80.7,82.5,84.2,7.4,"",7.2,maybe,7.1,0.49,0.49,0.48,35067,90,"",88,88,88,1.2,96,"",85,84,82,2.5,514,421,470,472,473,"","","",72,68,maybe,66,15.2,15.6,16.1
Israel,NOPUBSEWIND,2012,1.5,21,"",87,87,88,23.29,15.45,7.08,72,69,66,78,69.8,62.1,3,1.8,0.7,"","","","","","",4.2,"",80.7,82.5,84.2,7.4,"",7.2,maybe,7.1,0.49,0.49,0.48,35067,90,"",88,88,88,1.2,96,"",85,84,82,2.5,514,421,470,472,473,"","","",72,68,maybe,66,15.2,15.6,16.1
Israel,NOPUBSEWIND,2013,1.2,21,"",87,87,88,23.29,15.45,7.08,72,69,66,78,69.8,62.1,3,1.8,0.7,"","","","","","",4.2,"",80.7,82.5,84.2,7.4,"",7.2,maybe,7.1,0.49,0.49,0.48,35067,90,"",88,88,88,1.2,96,"",85,84,82,2.5,514,421,470,472,473,"","","",72,68,maybe,66,15.2,15.6,16.1
Israel,NOPUBSEWIND,2014,0.1,21,"",87,87,88,23.29,15.45,7.08,72,69,66,78,69.8,62.1,3,1.8,0.7,"","","","","","",4.2,"",80.7,82.5,84.2,7.4,"",7.2,maybe,7.1,0.49,0.49,0.48,35067,90,"",88,88,88,1.2,96,"",85,84,82,2.5,514,421,470,472,473,"","","",72,68,maybe,66,15.2,15.6,16.1
Israel,NOPUBSEWIND,2015,1,21,"",87,87,88,23.29,15.45,7.08,72,69,66,78,69.8,62.1,3,1.8,0.7,"","","","","","",4.2,"",80.7,82.5,84.2,7.4,"",7.2,maybe,7.1,0.49,0.49,0.48,35067,90,"",88,88,88,1.2,96,"",85,84,82,2.5,514,421,470,472,473,"","","",72,68,maybe,66,15.2,15.6,16.1
Israel,NOPUBSEWIND,2016,0.9,21,"",87,87,88,23.29,15.45,7.08,72,69,66,78,69.8,62.1,3,1.8,0.7,"","","","","","",4.2,"",80.7,82.5,84.2,7.4,"",7.2,maybe,7.1,0.49,0.49,0.48,35067,90,"",88,88,88,1.2,96,"",85,84,82,2.5,514,421,470,472,473,"","","",72,68,maybe,66,15.2,15.6,16.1
